"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_ELEICAO";"SQ_CANDIDATO";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"CD_NACIONALIDADE";"DS_NACIONALIDADE";"CD_MUNICIPIO_NASCIMENTO";"NM_MUNICIPIO_NASCIMENTO";"NR_IDADE_DATA_POSSE";"ST_QUILOMBOLA";"CD_ETNIA_INDIGENA";"DS_ETNIA_INDIGENA";"VR_DESPESA_MAX_CAMPANHA";"ST_REELEICAO";"ST_DECLARAR_BENS";"NR_PROTOCOLO_CANDIDATURA";"NR_PROCESSO";"CD_SITUACAO_CANDIDATO_PLEITO";"DS_SITUACAO_CANDIDATO_PLEITO";"CD_SITUACAO_CANDIDATO_URNA";"DS_SITUACAO_CANDIDATO_URNA";"ST_CANDIDATO_INSERIDO_URNA";"NM_TIPO_DESTINACAO_VOTOS";"CD_SITUACAO_CANDIDATO_TOT";"DS_SITUACAO_CANDIDATO_TOT";"ST_PREST_CONTAS";"ST_SUBSTITUIDO";"SQ_SUBSTITUIDO";"SQ_ORDEM_SUPLENCIA";"DT_ACEITE_CANDIDATURA";"CD_SITUACAO_JULGAMENTO";"DS_SITUACAO_JULGAMENTO";"CD_SITUACAO_JULGAMENTO_PLEITO";"DS_SITUACAO_JULGAMENTO_PLEITO";"CD_SITUACAO_JULGAMENTO_URNA";"DS_SITUACAO_JULGAMENTO_URNA";"CD_SITUACAO_CASSACAO";"DS_SITUACAO_CASSACAO";"CD_SITUACAO_CASSACAO_MIDIA";"DS_SITUACAO_CASSACAO_MIDIA";"CD_SITUACAO_DIPLOMA";"DS_SITUACAO_DIPLOMA";"CD_GENERO_FEFC";"DS_GENERO_FEFC";"CD_COR_RACA_FEFC";"DS_COR_RACA_FEFC"
"02/09/2026";"08:30:36";2026;6259;40002536447;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"68";"N";0;"NÃO INFORMADO";"3176572.53";"#NE";"S";"-1";"06003909020266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 08:56:17";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002531441;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"42";"N";0;"NÃO INFORMADO";"3176572.53";"#NE";"S";"-1";"06002193620266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-27 08:46:02";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002536494;-3;"#NE";1;"BRASILEIRA NATA";-3;"MONTE ALEGRE";"55";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06004116620266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 15:27:08";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002541620;-3;"#NE";1;"BRASILEIRA NATA";-3;"BENJAMIN CONSTANT";"68";"N";-1;"#NULO";"3176572.53";"#NE";"N";"-1";"06005528520266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 14:32:11";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002541612;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAQUIRI";"55";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06005407120266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 14:33:06";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002549859;-3;"#NE";1;"BRASILEIRA NATA";-3;"SÃO PAULO DE OLIVENÇA";"44";"N";15;"KAMBÉBA";"3176572.53";"#NE";"N";"-1";"06007234220266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-12 09:09:16";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"5";"INDÍGENA"
"02/09/2026";"08:30:36";2026;6259;40002541614;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"56";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06005268720266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 14:33:06";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002541598;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"42";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06005354920266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 14:33:06";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002536084;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"48";"N";-1;"#NULO";"3176572.53";"#NE";"S";"-1";"06003605520266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-03 11:40:19";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002532745;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"43";"S";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06002340520266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-28 07:26:32";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002541748;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"34";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06005788320266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-08 08:53:45";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002545600;-3;"#NE";1;"BRASILEIRA NATA";-3;"CAMPO MAIOR";"46";"N";-1;"#NULO";"3176572.53";"#NE";"S";"-1";"06006957420266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-11 07:08:40";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002545599;-3;"#NE";1;"BRASILEIRA NATA";-3;"SANTARÉM";"51";"N";-1;"#NULO";"3176572.53";"#NE";"S";"-1";"06006913720266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-11 07:08:40";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002532737;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"61";"N";0;"NÃO INFORMADO";"1270629.01";"#NE";"S";"-1";"06002367220266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-28 07:26:32";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002549902;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"44";"N";0;"NÃO INFORMADO";"3176572.53";"#NE";"S";"-1";"06007269420266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-12 09:09:28";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536481;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"34";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06004202820266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 15:27:08";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002541586;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"51";"N";-1;"#NULO";"3176572.53";"#NE";"S";"-1";"06005164320266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 14:32:54";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536909;-3;"#NE";1;"BRASILEIRA NATA";-3;"PARINTINS";"52";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06004272020266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 15:27:31";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002532775;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"67";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06002834620266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-28 07:28:15";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002532787;-3;"#NE";1;"BRASILEIRA NATA";-3;"SANTARÉM";"39";"N";0;"NÃO INFORMADO";"1270629.01";"#NE";"S";"-1";"06002782420266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-28 07:28:15";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002537615;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"47";"N";0;"NÃO INFORMADO";"1270629.01";"#NE";"S";"-1";"06004540320266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-05 09:34:08";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002537622;-3;"#NE";1;"BRASILEIRA NATA";-3;"CARAUARI";"69";"N";0;"NÃO INFORMADO";"1270629.01";"#NE";"S";"-1";"06004696920266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-05 09:34:08";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002534379;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"43";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06003293520266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-31 08:18:01";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002550776;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"48";"N";66;"MUNDURUKÚ";"7115522.46";"#NE";"S";"-1";"06007416320266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-13 09:01:28";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"5";"INDÍGENA"
"02/09/2026";"08:30:36";2026;6259;40002535271;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"61";"N";-1;"#NULO";"-1";"#NE";"N";"-1";"06003666220266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-03 11:38:38";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"2";"PRETA"
"02/09/2026";"08:30:36";2026;6259;40002551279;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"51";"N";-1;"#NULO";"-1";"#NE";"N";"-1";"06007676120266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-13 21:26:01";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"2";"PRETA"
"02/09/2026";"08:30:36";2026;6259;40002535266;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"34";"N";-1;"#NULO";"-1";"#NE";"S";"-1";"06003519320266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-03 11:39:18";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002547000;-3;"#NE";1;"BRASILEIRA NATA";-3;"FORTALEZA";"61";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06006559220266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-10 18:33:55";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002546987;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"51";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06006636920266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-10 18:33:55";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002551283;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"45";"N";66;"MUNDURUKÚ";"3811887.03";"#NE";"S";"-1";"06007667620266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-13 21:26:01";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"5";"INDÍGENA"
"02/09/2026";"08:30:36";2026;6259;40002542950;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"45";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06006238720266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-08 15:10:09";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002539050;-3;"#NE";1;"BRASILEIRA NATA";-3;"BENJAMIN CONSTANT";"27";"N";0;"NÃO INFORMADO";"3176572.53";"#NE";"N";"-1";"06004904520266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-06 12:21:54";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002539046;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"41";"N";0;"NÃO INFORMADO";"3176572.53";"#NE";"S";"-1";"06004843820266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-06 12:21:54";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002536433;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"63";"N";-1;"#NULO";"3176572.53";"#NE";"S";"-1";"06003743920266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-03 15:16:02";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536085;-3;"#NE";1;"BRASILEIRA NATA";-3;"ITACOATIARA";"50";"N";67;"MÚRA";"3176572.53";"#NE";"N";"-1";"06003597020266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-03 11:40:19";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"5";"INDÍGENA"
"02/09/2026";"08:30:36";2026;6259;40002540485;-3;"#NE";1;"BRASILEIRA NATA";-3;"BRASÍLIA";"44";"N";0;"NÃO INFORMADO";"3176572.53";"#NE";"S";"-1";"06005017420266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 09:26:23";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536485;-3;"#NE";1;"BRASILEIRA NATA";-3;"NOVO ARIPUANÃ";"63";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06003995220266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 15:27:08";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536474;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"45";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06004003720266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 15:27:08";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536900;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"30";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06004246520266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 15:27:31";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536906;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"59";"N";-1;"#NULO";"1270629.01";"#NE";"N";"-1";"06004393420266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-04 15:27:31";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002532788;-3;"#NE";1;"BRASILEIRA NATA";-3;"SANTARÉM";"44";"N";0;"NÃO INFORMADO";"1270629.01";"#NE";"N";"-1";"06002704720266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-28 07:28:15";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002534389;-3;"#NE";1;"BRASILEIRA NATA";-3;"RIO DE JANEIRO";"54";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06003207320266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-31 08:18:01";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002534387;-3;"#NE";1;"BRASILEIRA NATA";-3;"BELÉM";"60";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06003232820266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-31 08:18:01";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";4;"FEMININO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002534376;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"41";"N";0;"NÃO INFORMADO";"1270629.01";"#NE";"S";"-1";"06003198820266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-07-31 08:18:01";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"2";"PRETA"
"02/09/2026";"08:30:36";2026;6259;40002541742;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"37";"N";-1;"#NULO";"-1";"#NE";"S";"-1";"06006142820266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-08 08:52:59";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002542955;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"32";"N";0;"NÃO INFORMADO";"1270629.01";"#NE";"S";"-1";"06006333420266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-08 15:10:09";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"1";"BRANCA"
"02/09/2026";"08:30:36";2026;6259;40002541619;-3;"#NE";1;"BRASILEIRA NATA";-3;"BREJO SANTO";"39";"N";-1;"#NULO";"3176572.53";"#NE";"S";"-1";"06005510320266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 14:32:11";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"2";"PRETA"
"02/09/2026";"08:30:36";2026;6259;40002541599;-3;"#NE";1;"BRASILEIRA NATA";-3;"ATALAIA DO NORTE";"52";"N";-1;"#NULO";"1270629.01";"#NE";"S";"-1";"06005441120266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-07 14:33:06";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002549856;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANAUS";"48";"N";-1;"#NULO";"3176572.53";"#NE";"S";"-1";"06007165020266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-12 09:09:16";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"2";"PRETA"
"02/09/2026";"08:30:36";2026;6259;40002549855;-3;"#NE";1;"BRASILEIRA NATA";-3;"MANACAPURU";"54";"N";-1;"#NULO";"3176572.53";"#NE";"N";"-1";"06007173520266040000";"-3";"#NE";"-3";"#NE";"NÃO";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-12 09:09:16";8;"AGUARDANDO JULGAMENTO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
"02/09/2026";"08:30:36";2026;6259;40002536437;-3;"#NE";1;"BRASILEIRA NATA";-3;"COARI";"36";"N";0;"NÃO INFORMADO";"3176572.53";"#NE";"S";"-1";"06003804620266040000";"-3";"#NE";"-3";"#NE";"SIM";"#NULO";-1;"#NULO";"N";"N";-1;-1;"2026-08-03 15:16:02";2;"DEFERIDO";"-1";"#NULO";"-1";"#NULO";-1;"#NULO";-1;"#NULO";-1;"#NULO";2;"MASCULINO";"3";"PARDA"
