"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";1;3;"Governador";95334;280;20;0;300;83453;0;11881;"N";83453;75089;75089;75089;0;0;0;0;0;0;0;0;0;2175;6189;6189;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02593";"MARAÃ";49;6;"Deputado Federal";9607;27;3;0;30;5617;0;3990;"N";5617;5496;5496;5233;263;263;0;0;0;0;0;0;0;54;67;67;0;0;"20:00:27";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02674";"NOVO ARIPUANÃ";29;7;"Deputado Estadual";12334;36;4;0;40;8245;0;4089;"N";8245;7932;7932;7439;493;493;0;0;0;0;0;0;0;158;155;155;0;0;"20:00:16";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02739";"SANTO ANTÔNIO DO IÇÁ";47;5;"Senador";13906;42;1;0;43;10584;0;3322;"N";21168;19016;19016;19016;0;0;0;0;0;0;0;0;0;575;1577;1577;0;0;"20:00:08";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02798";"TAPAUÁ";38;6;"Deputado Federal";12718;39;1;0;40;8580;0;4138;"N";8580;8361;8361;8028;333;333;0;0;0;0;0;0;0;103;116;116;0;0;"20:00:17";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02119";"BARREIRINHA";26;3;"Governador";18308;58;1;0;59;13330;0;4978;"N";13330;12561;12561;12561;0;0;0;0;0;0;0;0;0;76;693;693;0;0;"20:25:20";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02950";"BERURI";54;3;"Governador";11752;34;0;0;34;7983;0;3769;"N";7983;7493;7493;7493;0;0;0;0;0;0;0;0;0;47;443;443;0;0;"20:20:45";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98418";"PRESIDENTE FIGUEIREDO";51;3;"Governador";22750;77;18;0;95;17067;0;5683;"N";17067;15259;15259;15259;0;0;0;0;0;0;0;0;0;339;1469;1469;0;0;"20:00:13";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02178";"BORBA";15;3;"Governador";20293;62;2;0;64;13747;0;6546;"N";13747;12965;12965;12965;0;0;0;0;0;0;0;0;0;50;732;732;0;0;"19:40:50";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02356";"HUMAITÁ";17;3;"Governador";28535;94;9;0;103;19168;0;9367;"N";19168;17765;17765;17765;0;0;0;0;0;0;0;0;0;222;1181;1181;0;0;"20:35:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02399";"IPIXUNA";45;3;"Governador";10761;37;1;0;38;6978;0;3783;"N";6978;6453;6453;6453;0;0;0;0;0;0;0;0;0;64;461;461;0;0;"21:40:46";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02976";"BOA VISTA DO RAMOS";5;3;"Governador";10834;32;2;0;34;7823;0;3011;"N";7823;7473;7473;7473;0;0;0;0;0;0;0;0;0;28;322;322;0;0;"20:25:20";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02992";"CAAPIRANGA";6;3;"Governador";8146;24;0;0;24;5167;0;2979;"N";5167;4788;4788;4788;0;0;0;0;0;0;0;0;0;40;339;339;0;0;"18:33:27";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98477";"TABATINGA";36;7;"Deputado Estadual";33165;89;3;0;92;25410;0;7755;"N";25410;24402;24402;22635;1767;1767;0;0;0;0;0;0;0;443;565;565;0;0;"20:00:10";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02135";"BENJAMIN CONSTANT";20;6;"Deputado Federal";20441;67;2;0;69;15730;0;4711;"N";15730;15128;15128;14337;791;791;0;0;0;0;0;0;0;297;305;305;0;0;"20:00:46";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02437";"ITAPIRANGA";24;7;"Deputado Estadual";7230;24;0;0;24;5459;0;1771;"N";5459;5307;5307;5088;219;219;0;0;0;0;0;0;0;76;76;76;0;0;"20:00:17";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";2;3;"Governador";85034;221;6;0;227;73642;0;11392;"N";73642;67021;67021;67021;0;0;0;0;0;0;0;0;0;1866;4755;4755;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";65;5;"Senador";110278;289;5;0;294;95257;0;15021;"N";190514;152147;152147;152147;0;0;0;0;0;0;0;0;0;14158;24209;24209;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";37;6;"Deputado Federal";90663;246;12;0;258;80340;0;10323;"N";80340;69731;69731;66485;3246;3246;0;0;0;0;0;0;0;4191;6418;6418;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02658";"NOVA OLINDA DO NORTE";35;3;"Governador";16899;48;1;0;49;12051;0;4848;"N";12051;11136;11136;11136;0;0;0;0;0;0;0;0;0;102;813;813;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02755";"SÃO PAULO DE OLIVENÇA";22;6;"Deputado Federal";16909;49;7;0;56;13574;0;3335;"N";13574;13059;13059;12176;883;883;0;0;0;0;0;0;0;227;288;288;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98450";"SÃO SEBASTIÃO DO UATUMÃ";27;3;"Governador";6637;19;0;0;19;4891;0;1746;"N";4891;4526;4526;4526;0;0;0;0;0;0;0;0;0;53;312;312;0;0;"20:00:11";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98477";"TABATINGA";36;3;"Governador";33165;89;3;0;92;25410;0;7755;"N";25410;22851;22851;22851;0;0;0;0;0;0;0;0;0;465;2094;2094;0;0;"20:00:10";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02950";"BERURI";54;7;"Deputado Estadual";11752;34;0;0;34;8833;0;2919;"N";8833;8688;8688;8183;505;505;0;0;0;0;0;0;0;55;90;90;0;0;"20:00:10";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02054";"ATALAIA DO NORTE";42;5;"Senador";7919;27;9;0;36;5416;0;2503;"N";10832;10177;10177;10177;0;0;0;0;0;0;0;0;0;101;554;554;0;0;"20:00:18";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02135";"BENJAMIN CONSTANT";20;3;"Governador";20441;67;2;0;69;15730;0;4711;"N";15730;14303;14303;14303;0;0;0;0;0;0;0;0;0;177;1250;1250;0;0;"20:00:46";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02216";"CARAUARI";21;5;"Senador";19306;64;7;0;71;12041;0;7265;"N";24082;21977;21977;21977;0;0;0;0;0;0;0;0;0;723;1382;1382;0;0;"20:00:06";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02259";"COARI";8;6;"Deputado Federal";50269;168;13;0;181;35619;0;14650;"N";35619;33768;33768;32454;1314;1314;0;0;0;0;0;0;0;922;929;929;0;0;"20:00:12";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";70;5;"Senador";100915;257;12;0;269;87809;0;13106;"N";175618;138406;138406;138406;0;0;0;0;0;0;0;0;0;13411;23801;23801;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";62;7;"Deputado Estadual";120061;303;5;0;308;103412;0;16649;"N";103412;91673;91673;86366;5307;5307;0;0;0;0;0;0;0;4633;7106;7106;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02895";"ALVARÃES";60;3;"Governador";9758;30;2;0;32;7244;0;2514;"N";7244;6703;6703;6703;0;0;0;0;0;0;0;0;0;43;498;498;0;0;"20:00:36";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98353";"IRANDUBA";56;6;"Deputado Federal";30595;130;23;0;153;26293;0;4302;"N";26293;24470;24470;22988;1482;1482;0;0;0;0;0;0;0;759;1064;1064;0;0;"20:00:40";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98515";"TONANTINS";47;6;"Deputado Federal";9223;26;3;0;29;6851;0;2372;"N";6851;6583;6583;6345;238;238;0;0;0;0;0;0;0;151;117;117;0;0;"20:00:42";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02232";"CAREIRO";23;6;"Deputado Federal";21036;73;10;0;83;16172;0;4864;"N";16172;15334;15334;14278;1056;1056;0;0;0;0;0;0;0;348;490;490;0;0;"20:00:30";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02330";"FONTE BOA";10;6;"Deputado Federal";14872;43;7;0;50;10054;0;4818;"N";10054;9724;9724;9267;457;457;0;0;0;0;0;0;0;215;115;115;0;0;"20:00:31";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02399";"IPIXUNA";45;7;"Deputado Estadual";10761;37;1;0;38;7004;0;3757;"N";7004;6740;6740;6220;520;520;0;0;0;0;0;0;0;135;129;129;0;0;"20:00:07";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";62;3;"Governador";120061;303;5;0;308;103412;0;16649;"N";103412;92762;92762;92762;0;0;0;0;0;0;0;0;0;2589;8061;8061;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";70;3;"Governador";100915;257;12;0;269;87809;0;13106;"N";87809;78247;78247;78247;0;0;0;0;0;0;0;0;0;2211;7351;7351;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02810";"TEFÉ";9;5;"Senador";40950;128;11;0;139;30113;0;10837;"N";60226;53396;53396;53396;0;0;0;0;0;0;0;0;0;2334;4496;4496;0;0;"20:00:21";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"98418";"PRESIDENTE FIGUEIREDO";51;3;"Governador";22751;77;18;0;95;16158;0;6593;"N";16158;14901;14901;14901;0;0;0;0;0;0;0;0;0;148;1109;1109;0;0;"19:00:20";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";68;3;"Governador";80765;215;5;0;220;69041;0;11724;"N";69041;63403;63403;63403;0;0;0;0;0;0;0;0;0;727;4911;4911;0;0;"21:05:21";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02712";"PAUINI";44;3;"Governador";10219;31;1;0;32;6473;0;3746;"N";6473;5988;5988;5988;0;0;0;0;0;0;0;0;0;49;436;436;0;0;"19:20:45";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02011";"NOVO AIRÃO";34;7;"Deputado Estadual";10323;31;1;0;32;7599;0;2724;"N";7599;6943;6943;6460;483;483;0;0;0;0;0;0;0;130;526;526;0;0;"20:00:11";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02356";"HUMAITÁ";17;5;"Senador";28517;94;9;0;103;20112;0;8405;"N";40224;32873;32873;32873;0;0;0;0;0;0;0;0;0;2605;4746;4746;0;0;"20:00:14";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02410";"ITACOATIARA";3;6;"Deputado Federal";66335;216;19;0;235;51285;0;15050;"N";51285;48117;48117;45271;2846;2846;0;0;0;0;0;0;0;1474;1694;1694;0;0;"20:00:15";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02879";"URUCURITUBA";3;7;"Deputado Estadual";12201;40;2;0;42;8908;0;3293;"N";8908;8667;8667;8149;518;518;0;0;0;0;0;0;0;127;114;114;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98434";"RIO PRETO DA EVA";68;6;"Deputado Federal";15128;54;16;0;70;11774;0;3354;"N";11774;10811;10811;10067;744;744;0;0;0;0;0;0;0;332;631;631;0;0;"20:00:18";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02216";"CARAUARI";21;6;"Deputado Federal";19306;64;7;0;71;12041;0;7265;"N";12041;11579;11579;11242;337;337;0;0;0;0;0;0;0;259;203;203;0;0;"20:00:06";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02372";"SANTA ISABEL DO RIO NEGRO";30;5;"Senador";7951;23;1;0;24;4557;0;3394;"N";9114;8233;8233;8233;0;0;0;0;0;0;0;0;0;236;645;645;0;0;"20:00:32";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02437";"ITAPIRANGA";24;5;"Senador";7230;24;0;0;24;5459;0;1771;"N";10918;10029;10029;10029;0;0;0;0;0;0;0;0;0;288;601;601;0;0;"20:00:17";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02534";"MANACAPURU";6;6;"Deputado Federal";66220;197;16;0;213;52512;0;13708;"N";52512;49285;49285;46564;2721;2721;0;0;0;0;0;0;0;1360;1867;1867;0;0;"20:00:34";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";31;6;"Deputado Federal";76419;207;24;0;231;67344;0;9075;"N";67344;58918;58918;55670;3248;3248;0;0;0;0;0;0;0;3409;5017;5017;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02755";"SÃO PAULO DE OLIVENÇA";22;5;"Senador";16909;49;7;0;56;13574;0;3335;"N";27148;24564;24564;24564;0;0;0;0;0;0;0;0;0;546;2038;2038;0;0;"20:00:09";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02003";"APUÍ";67;3;"Governador";10664;27;16;0;43;6719;0;3945;"N";6719;5961;5961;5961;0;0;0;0;0;0;0;0;0;163;595;595;0;0;"23:35:18";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02216";"CARAUARI";21;3;"Governador";19308;64;7;0;71;12743;0;6565;"N";12743;12136;12136;12136;0;0;0;0;0;0;0;0;0;74;533;533;0;0;"18:55:50";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"02658";"NOVA OLINDA DO NORTE";35;3;"Governador";16898;48;1;0;49;11092;0;5806;"N";11092;10374;10374;10374;0;0;0;0;0;0;0;0;0;76;642;642;0;0;"20:05:15";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98450";"SÃO SEBASTIÃO DO UATUMÃ";27;5;"Senador";6637;19;0;0;19;4891;0;1746;"N";9782;8754;8754;8754;0;0;0;0;0;0;0;0;0;294;734;734;0;0;"20:00:11";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02992";"CAAPIRANGA";6;5;"Senador";8146;24;0;0;24;5899;0;2247;"N";11798;10782;10782;10782;0;0;0;0;0;0;0;0;0;211;805;805;0;0;"20:00:38";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02135";"BENJAMIN CONSTANT";20;7;"Deputado Estadual";20441;67;2;0;69;15730;0;4711;"N";15730;15326;15326;14397;929;929;0;0;0;0;0;0;0;179;225;225;0;0;"20:00:46";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";63;5;"Senador";119805;316;14;0;330;104825;0;14980;"N";209650;167010;167010;167010;0;0;0;0;0;0;0;0;0;15453;27187;27187;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";2;7;"Deputado Estadual";85034;221;6;0;227;73642;0;11392;"N";73642;66710;66710;64154;2556;2556;0;0;0;0;0;0;0;2867;4065;4065;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";63;6;"Deputado Federal";119805;316;14;0;330;104825;0;14980;"N";104825;90649;90649;85561;5088;5088;0;0;0;0;0;0;0;5961;8215;8215;0;0;"20:00:33";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02631";"NHAMUNDÁ";43;5;"Senador";13060;42;6;0;48;9530;0;3530;"N";19060;17452;17452;17452;0;0;0;0;0;0;0;0;0;527;1081;1081;0;0;"20:00:07";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02798";"TAPAUÁ";38;3;"Governador";12718;39;1;0;40;8580;0;4138;"N";8580;7915;7915;7915;0;0;0;0;0;0;0;0;0;50;615;615;0;0;"20:00:17";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02852";"URUCARÁ";27;3;"Governador";11572;35;0;0;35;8446;0;3126;"N";8446;7856;7856;7856;0;0;0;0;0;0;0;0;0;79;511;511;0;0;"20:00:00";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";2;298;"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AM";"AM";"AMAZONAS";"98493";"UARINI";60;3;"Governador";7347;24;4;0;28;5121;0;2226;"N";5121;4762;4762;4762;0;0;0;0;0;0;0;0;0;23;336;336;0;0;"18:55:49";"28/10/2018"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02046";"CAREIRO DA VÁRZEA";31;5;"Senador";15290;60;3;0;63;12282;0;3008;"N";24564;22000;22000;22000;0;0;0;0;0;0;0;0;0;607;1957;1957;0;0;"20:00:44";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02054";"ATALAIA DO NORTE";42;3;"Governador";7919;27;9;0;36;5416;0;2503;"N";5416;4997;4997;4997;0;0;0;0;0;0;0;0;0;26;393;393;0;0;"20:00:18";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02518";"LÁBREA";12;3;"Governador";24279;79;8;0;87;16574;0;7705;"N";16574;15048;15048;15048;0;0;0;0;0;0;0;0;0;214;1312;1312;0;0;"20:00:08";"19/04/2021"
"13/11/2024";"10:56:19";2018;2;"Eleição Ordinária";1;297;"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";32;6;"Deputado Federal";114256;323;5;0;328;100952;0;13304;"N";100952;88508;88508;83931;4577;4577;0;0;0;0;0;0;0;5130;7314;7314;0;0;"20:00:33";"19/04/2021"
