UF;Município;Faixa etária;Gênero;Grau de instrução;Turno;Comparecimento;% comparecimento;Abstenção;Eleitorado apto;Data de carga
AM;TONANTINS;55 a 59 anos                  ;MASCULINO;LÊ E ESCREVE;1;94;0,9038;10;104;2025-04-30 07:09:09
AM;TONANTINS;55 a 59 anos                  ;MASCULINO;NÃO INFORMADO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;55 a 59 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;FEMININO;ANALFABETO;1;24;0,3077;54;78;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,5;2;4;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;18;0,7826;5;23;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;3;0,6;2;5;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;FEMININO;LÊ E ESCREVE;1;26;0,6047;17;43;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;FEMININO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;ANALFABETO;1;17;0,5152;16;33;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;0,75;1;4;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;29;0,8788;4;33;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;1;64;0,8;16;80;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;TONANTINS;60 a 64 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;FEMININO;ANALFABETO;1;19;0,2794;49;68;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;5;0,5556;4;9;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;1;28;0,6829;13;41;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;MASCULINO;ANALFABETO;1;15;0,3846;24;39;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;14;0,7;6;20;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;1;51;0,7183;20;71;2025-04-30 07:09:09
AM;TONANTINS;65 a 69 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;FEMININO;ANALFABETO;1;7;0,1522;39;46;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;3;0,6;2;5;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;1;16;0,4848;17;33;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;FEMININO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;MASCULINO;ANALFABETO;1;12;0,2927;29;41;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;7;0,4667;8;15;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;1;30;0,566;23;53;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;FEMININO;ANALFABETO;1;8;0,16;42;50;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;1;8;0,2857;20;28;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;FEMININO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;MASCULINO;ANALFABETO;1;4;0,1143;31;35;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;5;0,625;3;8;2025-04-30 07:09:09
AM;TONANTINS;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;1;15;0,3947;23;38;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;FEMININO;ANALFABETO;1;3;0,0508;56;59;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;0,4;3;5;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;15;15;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;MASCULINO;ANALFABETO;1;1;0,037;26;27;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;1;7;0,2;28;35;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;80 a 84 anos                  ;NÃO INFORMADO;LÊ E ESCREVE;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;85 a 89 anos                  ;FEMININO;ANALFABETO;1;0;0;25;25;2025-04-30 07:09:09
AM;TONANTINS;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;11;11;2025-04-30 07:09:09
AM;TONANTINS;85 a 89 anos                  ;MASCULINO;ANALFABETO;1;2;0,0588;32;34;2025-04-30 07:09:09
AM;TONANTINS;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;TONANTINS;85 a 89 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;27;27;2025-04-30 07:09:09
AM;TONANTINS;90 a 94 anos                  ;FEMININO;ANALFABETO;1;0;0;25;25;2025-04-30 07:09:09
AM;TONANTINS;90 a 94 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;TONANTINS;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;9;9;2025-04-30 07:09:09
AM;TONANTINS;90 a 94 anos                  ;MASCULINO;ANALFABETO;1;0;0;25;25;2025-04-30 07:09:09
AM;TONANTINS;90 a 94 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;90 a 94 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;4;4;2025-04-30 07:09:09
AM;TONANTINS;90 a 94 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;22;22;2025-04-30 07:09:09
AM;TONANTINS;95 a 99 anos                  ;FEMININO;ANALFABETO;1;1;0,1429;6;7;2025-04-30 07:09:09
AM;TONANTINS;95 a 99 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;TONANTINS;95 a 99 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;3;3;2025-04-30 07:09:09
AM;TONANTINS;95 a 99 anos                  ;MASCULINO;ANALFABETO;1;0;0;12;12;2025-04-30 07:09:09
AM;TONANTINS;95 a 99 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;3;3;2025-04-30 07:09:09
AM;TONANTINS;95 a 99 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;7;7;2025-04-30 07:09:09
AM;TONANTINS;Inválido                      ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;100 anos ou mais              ;FEMININO;ANALFABETO;1;0;0;3;3;2025-04-30 07:09:09
AM;UARINI;100 anos ou mais              ;MASCULINO;ANALFABETO;1;0;0;1;1;2025-04-30 07:09:09
AM;UARINI;100 anos ou mais              ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;UARINI;100 anos ou mais              ;MASCULINO;LÊ E ESCREVE;1;0;0;1;1;2025-04-30 07:09:09
AM;UARINI;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;5;0,8333;1;6;2025-04-30 07:09:09
AM;UARINI;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;0,2857;5;7;2025-04-30 07:09:09
AM;UARINI;16 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;UARINI;16 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;16;1;0;16;2025-04-30 07:09:09
AM;UARINI;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;UARINI;16 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;7;0,6364;4;11;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;3;0,75;1;4;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;13;0,8667;2;15;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;20;0,9524;1;21;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;9;0,8182;2;11;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;UARINI;17 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;15;0,8824;2;17;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;FEMININO;ANALFABETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;9;0,8182;2;11;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;26;0,6667;13;39;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;35;0,7447;12;47;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;MASCULINO;ANALFABETO;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;37;0,6607;19;56;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;22;0,8148;5;27;2025-04-30 07:09:09
AM;UARINI;18 anos                       ;MASCULINO;LÊ E ESCREVE;1;1;0,5;1;2;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;27;0,7941;7;34;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;16;0,8421;3;19;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;23;0,6053;15;38;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;FEMININO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;MASCULINO;ANALFABETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;26;0,6047;17;43;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;8;0,8889;1;9;2025-04-30 07:09:09
AM;UARINI;19 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;23;0,7419;8;31;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;5;1;0;5;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;38;0,8085;9;47;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;22;0,8148;5;27;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;22;0,6875;10;32;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;FEMININO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;MASCULINO;ANALFABETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;30;0,7143;12;42;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;8;1;0;8;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;22;0,6471;12;34;2025-04-30 07:09:09
AM;UARINI;20 anos                       ;MASCULINO;LÊ E ESCREVE;1;1;0,5;1;2;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;ANALFABETO;1;3;0,75;1;4;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;8;0,7273;3;11;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;180;0,7725;53;233;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;81;0,8351;16;97;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;97;0,7698;29;126;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;LÊ E ESCREVE;1;5;1;0;5;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;MASCULINO;ANALFABETO;1;1;0,1667;5;6;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;12;0,8;3;15;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;156;0,7027;66;222;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;27;0,7714;8;35;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;66;0,6471;36;102;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;MASCULINO;LÊ E ESCREVE;1;2;1;0;2;2025-04-30 07:09:09
AM;UARINI;21 a 24 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;ANALFABETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;14;0,7778;4;18;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;183;0,8026;45;228;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;93;0,8532;16;109;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;109;0,8321;22;131;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;LÊ E ESCREVE;1;37;0,8409;7;44;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;SUPERIOR COMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;ANALFABETO;1;5;0,3571;9;14;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;9;0,5294;8;17;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;168;0,7925;44;212;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;47;0,7966;12;59;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;70;0,6731;34;104;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;LÊ E ESCREVE;1;38;0,8444;7;45;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;UARINI;25 a 29 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;ANALFABETO;1;11;0,6875;5;16;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;18;0,9474;1;19;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;155;0,8708;23;178;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;84;0,875;12;96;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;52;0,8667;8;60;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;LÊ E ESCREVE;1;70;0,8333;14;84;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;SUPERIOR COMPLETO;1;11;0,9167;1;12;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;ANALFABETO;1;12;0,5714;9;21;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;22;0,9167;2;24;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;166;0,783;46;212;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;43;0,7818;12;55;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;40;0,6557;21;61;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;LÊ E ESCREVE;1;61;0,7722;18;79;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;15;0,9375;1;16;2025-04-30 07:09:09
AM;UARINI;30 a 34 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;6;1;0;6;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;ANALFABETO;1;27;0,675;13;40;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;18;0,8182;4;22;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;100;0,7813;28;128;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;69;0,8118;16;85;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;23;0,6571;12;35;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;LÊ E ESCREVE;1;81;0,8617;13;94;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;SUPERIOR COMPLETO;1;16;0,8;4;20;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;MASCULINO;ANALFABETO;1;25;0,4386;32;57;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;10;1;0;10;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;144;0,7579;46;190;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;37;0,74;13;50;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;30;0,8108;7;37;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;MASCULINO;LÊ E ESCREVE;1;107;0,8168;24;131;2025-04-30 07:09:09
AM;UARINI;35 a 39 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;11;0,7333;4;15;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;ANALFABETO;1;31;0,6739;15;46;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;11;0,9167;1;12;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;90;0,7965;23;113;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;51;0,9808;1;52;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;8;0,6667;4;12;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;LÊ E ESCREVE;1;62;0,8732;9;71;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;1;8;0,7273;3;11;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;4;1;0;4;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;MASCULINO;ANALFABETO;1;31;0,6078;20;51;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;15;0,8333;3;18;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;100;0,7519;33;133;2025-04-30 07:09:09
AM;UARINI;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;43;0,8269;9;52;2025-04-30 07:09:09
