"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO";"NM_TIPO_DESTINACAO_VOTOS"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";70;"AVANTE";"AVANTE";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";22;"PL";"PARTIDO LIBERAL";-1;"#NULO";"#NULO";"#NULO";40001681648;"#NULO";"PL";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";55;"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";-1;"#NULO";"#NULO";"#NULO";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"FEDERAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682548;"#NULO";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";51;"PATRIOTA";"PATRIOTA";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"PARTIDO ISOLADO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";-1;"#NULO";"#NULO";"#NULO";40001682102;"#NULO";"PDT";"D";"DEFERIDO";"Válido"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";15;"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";27;"DC";"DEMOCRACIA CRISTÃ";-1;"#NULO";"#NULO";"#NULO";40001683883;"#NULO";"DC";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";55;"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";-1;"#NULO";"#NULO";"#NULO";40001681499;"COLIGAÇÃO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / MDB / PSD";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";51;"PATRIOTA";"PATRIOTA";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";20;"PSC";"PARTIDO SOCIAL CRISTÃO";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";20;"PSC";"PARTIDO SOCIAL CRISTÃO";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";44;"UNIÃO";"UNIÃO BRASIL";-1;"#NULO";"#NULO";"#NULO";40001682111;"#NULO";"UNIÃO";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";51;"PATRIOTA";"PATRIOTA";-1;"#NULO";"#NULO";"#NULO";40001682229;"#NULO";"PATRIOTA";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"PARTIDO ISOLADO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";-1;"#NULO";"#NULO";"#NULO";40001681759;"#NULO";"PDT";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";70;"AVANTE";"AVANTE";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";22;"PL";"PARTIDO LIBERAL";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"FEDERAÇÃO";18;"REDE";"REDE SUSTENTABILIDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685305;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";20;"PSC";"PARTIDO SOCIAL CRISTÃO";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";44;"UNIÃO";"UNIÃO BRASIL";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"Válido"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"FEDERAÇÃO";50;"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685302;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"Válido"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";4;"VICE-GOVERNADOR";"COLIGAÇÃO";43;"PV";"PARTIDO VERDE";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001681499;"COLIGAÇÃO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / MDB / PSD";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";15;"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";-1;"#NULO";"#NULO";"#NULO";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"FEDERAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682547;"#NULO";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";27;"DC";"DEMOCRACIA CRISTÃ";-1;"#NULO";"#NULO";"#NULO";40001683886;"#NULO";"DC";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO";"#NULO";"#NULO";40001682178;"AQUI É TRABALHO";"REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"FEDERAÇÃO";18;"REDE";"REDE SUSTENTABILIDADE";3;"Federação PSOL REDE";"PSOL/REDE";"PSOL/REDE";40001685306;"#NULO";"Federação PSOL REDE (PSOL / REDE)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";44;"UNIÃO";"UNIÃO BRASIL";-1;"#NULO";"#NULO";"#NULO";40001683086;"AQUI É TRABALHO";"REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";5;"SENADOR";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";9;"1º SUPLENTE";"PARTIDO ISOLADO";36;"AGIR";"AGIR";-1;"#NULO";"#NULO";"#NULO";40001685281;"#NULO";"AGIR";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"FEDERAÇÃO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682548;"#NULO";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV)";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";6;"DEPUTADO FEDERAL";"PARTIDO ISOLADO";19;"PODE";"PODEMOS";-1;"#NULO";"#NULO";"#NULO";40001685313;"#NULO";"PODE";"D";"DEFERIDO";"Válido (legenda)"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";3;"GOVERNADOR";"PARTIDO ISOLADO";36;"AGIR";"AGIR";-1;"#NULO";"#NULO";"#NULO";40001685280;"#NULO";"AGIR";"IR";"INDEFERIDO COM RECURSO";"Anulado sub judice"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"PARTIDO ISOLADO";70;"AVANTE";"AVANTE";-1;"#NULO";"#NULO";"#NULO";40001685840;"#NULO";"AVANTE";"IR";"INDEFERIDO COM RECURSO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"PARTIDO ISOLADO";36;"AGIR";"AGIR";-1;"#NULO";"#NULO";"#NULO";40001685281;"#NULO";"AGIR";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";10;"2º SUPLENTE";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682115;"COLIGACAO EM DEFESA DA VIDA";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV) / PSD / MDB";"D";"DEFERIDO";"#NE"
"26/08/2026";"03:16:16";2022;2;"ELEIÇÃO ORDINÁRIA";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"AM";"AM";"AMAZONAS";7;"DEPUTADO ESTADUAL";"FEDERAÇÃO";43;"PV";"PARTIDO VERDE";2;"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT/PC do B/PV";40001682548;"#NULO";"Federação Brasil da Esperança - FE BRASIL (PT / PC do B / PV)";"D";"DEFERIDO";"Válido (legenda)"
