DATA (YYYY-MM-DD),HORA (UTC),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)"
2014-10-05,10:00,0,"1006,2","1006,2","1005,6",",4","23,8","22,6","23,8","23,7","22,7","22,5",94,93,93,193,"2,6",",9"
2014-10-05,11:00,0,"1006,9","1006,9","1006,2","187,7","24,4","22,9","24,4","23,8","22,9","22,5",93,91,91,216,"3,3","1,7"
2014-10-05,12:00,0,"1007,6","1007,6","1006,9","476,3","25,2",23,"25,3","24,4","23,3","22,7",91,87,88,153,"3,5","1,1"
2014-10-05,13:00,0,"1007,8","1007,9","1007,6","1063,2","27,1","23,5","27,1","25,1","23,7","22,8",89,80,81,105,"3,3",",9"
2014-10-05,14:00,0,"1007,7","1007,9","1007,7","2928,8","30,3","23,8","30,3","27,1","24,5","22,7",81,68,68,22,"3,3","1,4"
2014-10-05,15:00,0,"1007,2","1007,7","1007,2","2224,9","30,3","23,7",31,"29,3","24,9","22,8",72,65,68,324,3,"1,5"
2014-10-05,16:00,0,"1006,1","1007,2","1006,1",2053,"32,2","23,5","32,7","30,2","25,4","23,4",72,59,60,294,"3,4",",8"
2014-10-05,17:00,0,"1004,9","1006,1","1004,9","2261,3","32,2","23,7","33,9","30,9",26,23,66,57,61,340,"3,9","1,4"
2014-10-05,18:00,0,"1003,4","1004,9","1003,4","2538,4","32,4","22,2",34,"31,6","24,8","22,2",66,53,55,2,"5,1","1,9"
2014-10-05,19:00,0,"1001,8","1003,4","1001,8","1663,7","32,2","22,4","33,8","31,1","24,5","21,4",67,50,56,88,"5,2",",6"
2014-10-05,20:00,0,"1000,8","1001,8","1000,8","1675,5","33,7","22,6","33,9","32,1","24,2","21,2",61,48,52,195,"3,4",",9"
2014-10-05,21:00,0,"1001,4","1001,4","1000,8","645,7","28,3","22,4","33,8","28,3","23,8","21,2",70,50,70,125,"5,8",3
2014-10-05,22:00,",2","1001,9","1001,9","1001,4","109,5","27,3","23,9","28,6","27,3","24,1","22,6",81,70,81,125,"5,8",",4"
2014-10-05,23:00,0,"1002,8","1002,8","1001,9",-9999,"26,4","24,2","27,3","26,4","24,2","23,7",88,81,88,125,",9",",2"
2014-10-26,00:00,0,"1004,2","1004,2","1002,3",-9999,"25,5","23,6",26,"25,3","23,8","23,3",90,87,89,40,1,",3"
2014-10-26,01:00,0,1005,1005,"1004,2",-9999,"25,1","23,5","25,7",25,"23,7","23,2",91,88,91,118,"1,9",",9"
2014-10-26,02:00,0,"1005,5","1005,6",1005,-9999,"25,5","23,5","25,5","25,1","23,6","23,4",91,88,89,121,"1,6",",6"
2014-10-26,03:00,0,"1005,5","1005,7","1005,4",-9999,"25,6","23,3","25,7","25,4","23,5","23,2",89,87,87,99,"4,8","1,9"
2014-10-26,04:00,"5,6","1006,3","1006,3",1005,-9999,"23,3",22,"25,6","23,3","23,4","21,9",93,86,92,22,"10,6","3,4"
2014-10-26,05:00,"9,4","1005,5","1006,3","1005,5",-9999,"22,8","21,8","23,3","22,6","21,9","21,5",94,92,94,47,"8,7","1,1"
2014-10-26,06:00,"12,6","1005,8","1005,8","1005,5",-9999,"22,8","21,9","22,8","22,7","21,9","21,7",95,94,95,78,3,",7"
2014-10-26,07:00,6,"1005,2","1005,8","1005,1",-9999,"22,7","21,8","22,8","22,7","21,9","21,7",95,95,95,72,3,"1,3"
2014-10-26,08:00,"2,4","1004,7","1005,2","1004,7",-9999,"22,7","21,7","22,8","22,7","21,8","21,7",95,94,94,84,"3,3","1,4"
2014-10-26,09:00,",4","1004,6","1004,7","1004,6",-9999,"22,6","21,7","22,7","22,6","21,8","21,7",95,94,95,27,"3,3",",7"
2014-10-26,10:00,0,1005,1005,"1004,6","4,8","22,4","21,5","22,7","22,3","21,7","21,4",95,95,95,44,"2,9",",8"
2014-10-26,11:00,0,"1005,4","1005,4","1004,9","222,1","22,9","21,9","22,9","22,4","21,9","21,5",95,94,94,20,"3,3","1,1"
2014-10-26,12:00,0,"1005,8","1005,8","1005,4","809,5","25,3","22,4","25,3","22,9","22,5","21,9",94,84,84,172,3,",8"
2014-10-26,13:00,0,"1006,3","1006,4","1005,8","1702,5","26,5","22,8","26,9","25,1",23,"21,5",84,76,80,251,"2,8","1,4"
2014-10-26,14:00,0,"1006,4","1006,4","1006,3","1968,7",28,"22,9","28,1","26,4","23,6","22,3",81,73,74,303,"3,1","1,1"
2014-10-26,15:00,0,1006,"1006,5",1006,"2033,1","29,7","22,7","29,8","27,6","23,4","21,8",75,64,66,206,"2,3",",8"
2014-10-26,16:00,0,1005,1006,1005,"3229,6","30,9","22,4",32,"29,6","23,7","21,4",68,56,60,285,"3,2","1,7"
2014-10-26,17:00,0,"1004,2",1005,"1004,2","2586,1","31,9","23,8","32,4","30,9",24,"21,5",66,55,62,358,"4,4","1,6"
2014-10-26,18:00,0,"1002,9","1004,2","1002,9","2766,3","32,8","22,3","32,8","31,7","24,4","19,9",64,48,54,30,"4,4","1,3"
2014-10-26,19:00,0,"1001,8","1002,9","1001,8","2596,2","32,5","22,7","32,8","31,7","22,7","19,3",57,46,56,358,"4,6","1,5"
2014-10-26,20:00,0,"1000,7","1001,8","1000,7",1903,32,"23,2","32,6","31,5","23,3","21,1",60,52,60,17,"3,8","1,5"
2014-10-26,21:00,0,"1000,4","1000,7","1000,3","1057,6","30,8","20,9","32,3","30,8","23,1","20,9",61,54,56,80,"3,5",",9"
2014-10-26,22:00,0,1001,1001,"1000,4","195,6","28,1","21,3","30,8","28,1",22,"20,7",67,55,67,98,"2,2",",4"
2014-10-26,23:00,0,"1001,8","1001,8",1001,-9999,"26,6","22,5","28,1","26,5","22,5","21,3",79,67,78,115,"1,4",",5"
